CHG1AY3,constant,CONTROL,default,EFYTOTLT,gr,INSTNM,lat,linked_name,lon,netprice,online,ownership,ownershipcolor,popup,RET_PCF,salary,SATMT75,SATVR75,selectivity,testing,testingcolors,TestScoresRequired,totsize,type,typecolors,netprice_trimmed,size_trimmed,totsize_trimmed,tuition
3919.0,1.0,1,15.299999999999999,6933,NA,Columbia State Community College,35.616757,<a href='http://www.columbiastate.edu' target='_blank'>Columbia State Community College</a>,-87.101917,6465,,Public,#1B9E77,"<a href='http://www.columbiastate.edu' target='_blank'>Columbia State Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 6,933 (62% women)<br/>Total size: 6,933<br/>Tuition and fees: $3,919<br/>Avg net price: $6,465<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 63%<br/>Median salary (6yrs after): $24,300<br/>Default rate: 15%",63,24300.0,NA,NA,NA,NA,NA,NA,6933,Associate's Colleges,#E7298A,6465.0,6933.0,6933.0,3919.0
NA,1.0,3,14.2,2344,NA,Concorde Career College-Memphis,35.112191,<a href='http://www.concorde.edu' target='_blank'>Concorde Career College-Memphis</a>,-89.892093,17948,,Private for-profit,#D95F02,"<a href='http://www.concorde.edu' target='_blank'>Concorde Career College-Memphis</a><br/>Associate's Colleges, Private for-profit, <br/>Undergrad size: 2,344 (89% women)<br/>Total size: 2,344<br/>Tuition and fees: $NA<br/>Avg net price: $17,948<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 72%<br/>Graduation rate: NA%<br/>First-year retention: 74%<br/>Median salary (6yrs after): $17,100<br/>Default rate: 14%",74,17100.0,NA,NA,28.0,Neither Required Nor Recommended,#8DA0CB,FALSE,2344,Associate's Colleges,#E7298A,17948.0,2344.0,2344.0,NA
21210.0,1.0,2,6.0,1509,45.0,Cumberland University,36.204243,<a href='http://www.cumberland.edu' target='_blank'>Cumberland University</a>,-86.29966,17118,,Private non-profit,#7570B3,"<a href='http://www.cumberland.edu' target='_blank'>Cumberland University</a><br/>Master's Colleges, Private non-profit, <br/>Undergrad size: 1,509 (61% women)<br/>Total size: 1,863<br/>Tuition and fees: $21,210<br/>Avg net price: $17,118<br/>SAT math (25th-75th pctile): 470-600<br/>SAT verbal (25th-75th pctile): 410-480<br/>Admit rate: 49%<br/>Graduation rate: 45%<br/>First-year retention: 70%<br/>Median salary (6yrs after): $32,200<br/>Default rate: 6%",70,32200.0,600,480,51.0,Required,#66C2A5,TRUE,1863,Master's Colleges,#D95F02,17118.0,1509.0,1509.0,21210.0
28624.0,1.0,2,4.9,3398,55.0,Lipscomb University,36.10469,<a href='http://www.lipscomb.edu' target='_blank'>Lipscomb University</a>,-86.799304,24222,,Private non-profit,#7570B3,"<a href='http://www.lipscomb.edu' target='_blank'>Lipscomb University</a><br/>Doctoral Universities, Private non-profit, <br/>Undergrad size: 3,398 (60% women)<br/>Total size: 5,464<br/>Tuition and fees: $28,624<br/>Avg net price: $24,222<br/>SAT math (25th-75th pctile): 505-630<br/>SAT verbal (25th-75th pctile): 510-640<br/>Admit rate: 61%<br/>Graduation rate: 55%<br/>First-year retention: 84%<br/>Median salary (6yrs after): $32,200<br/>Default rate: 5%",84,32200.0,630,640,39.0,Required,#66C2A5,TRUE,5464,Doctoral Universities,#1B9E77,24222.0,3398.0,3398.0,28624.0
17e3,1.0,3,25.0,285,NA,Daymar Institute-Nashville,36.14609,<a href='http://www.daymarinstitute.edu' target='_blank'>Daymar Institute-Nashville</a>,-86.672121,22700,,Private for-profit,#D95F02,"<a href='http://www.daymarinstitute.edu' target='_blank'>Daymar Institute-Nashville</a><br/>Baccalaureate Colleges, Private for-profit, <br/>Undergrad size: 285 (72% women)<br/>Total size: 285<br/>Tuition and fees: $17,000<br/>Avg net price: $22,700<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: NA%<br/>Median salary (6yrs after): $19,200<br/>Default rate: 25%",NA,19200.0,NA,NA,NA,NA,NA,NA,285,Baccalaureate Colleges,#7570B3,22700.0,285.0,285.0,17e3
3947.0,1.0,1,23.599999999999998,3627,NA,Dyersburg State Community College,36.047195,<a href='http://www.dscc.edu' target='_blank'>Dyersburg State Community College</a>,-89.390661,5855,,Public,#1B9E77,"<a href='http://www.dscc.edu' target='_blank'>Dyersburg State Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 3,627 (66% women)<br/>Total size: 3,627<br/>Tuition and fees: $3,947<br/>Avg net price: $5,855<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 54%<br/>Median salary (6yrs after): $22,900<br/>Default rate: 24%",54,22900.0,NA,NA,NA,NA,NA,NA,3627,Associate's Colleges,#E7298A,5855.0,3627.0,3627.0,3947.0
8153.0,1.0,1,11.600000000000001,13196,43.0,East Tennessee State University,36.304077,<a href='http://www.etsu.edu' target='_blank'>East Tennessee State University</a>,-82.366734,14646,,Public,#1B9E77,"<a href='http://www.etsu.edu' target='_blank'>East Tennessee State University</a><br/>Doctoral Universities, Public, <br/>Undergrad size: 13,196 (57% women)<br/>Total size: 16,592<br/>Tuition and fees: $8,153<br/>Avg net price: $14,646<br/>SAT math (25th-75th pctile): 420-590<br/>SAT verbal (25th-75th pctile): 420-540<br/>Admit rate: 79%<br/>Graduation rate: 43%<br/>First-year retention: 71%<br/>Median salary (6yrs after): $28,000<br/>Default rate: 12%",71,28e3,590,540,21.0,Required,#66C2A5,TRUE,16592,Doctoral Universities,#1B9E77,14646.0,13196.0,13196.0,8153.0
10690.0,1.0,3,14.2,678,NA,Chattanooga College Medical Dental and Technical Careers,35.131574,<a href='http://www.chattanoogacollege.edu' target='_blank'>Chattanooga College Medical Dental and Technical Careers</a>,-85.238073,22723,,Private for-profit,#D95F02,"<a href='http://www.chattanoogacollege.edu' target='_blank'>Chattanooga College Medical Dental and Technical Careers</a><br/>Associate's Colleges, Private for-profit, <br/>Undergrad size: 678 (87% women)<br/>Total size: 678<br/>Tuition and fees: $10,690<br/>Avg net price: $22,723<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 56%<br/>Median salary (6yrs after): $21,300<br/>Default rate: 14%",56,21300.0,NA,NA,NA,NA,NA,NA,678,Associate's Colleges,#E7298A,22723.0,678.0,678.0,10690.0
NA,1.0,2,NA,NA,NA,Emmanuel Christian Seminary,36.3019,<a href='http://NA' target='_blank'>Emmanuel Christian Seminary</a>,-82.29847,NA,NA,Private non-profit,#7570B3,"<a href='http://NA' target='_blank'>Emmanuel Christian Seminary</a><br/>Baccalaureate Colleges, Private non-profit, NA<br/>Undergrad size: NA (NA% women)<br/>Total size: NA<br/>Tuition and fees: $NA<br/>Avg net price: $NA<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: NA%<br/>Median salary (6yrs after): $NA<br/>Default rate: NA%",NA,NA,NA,NA,NA,NA,NA,NA,NA,Baccalaureate Colleges,#7570B3,NA,NA,NA,NA
21480.0,1.0,2,11.799999999999999,747,NA,Fisk University,36.16912,<a href='http://www.fisk.edu' target='_blank'>Fisk University</a>,-86.805671,20719,,Private non-profit,#7570B3,"<a href='http://www.fisk.edu' target='_blank'>Fisk University</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 747 (63% women)<br/>Total size: 791<br/>Tuition and fees: $21,480<br/>Avg net price: $20,719<br/>SAT math (25th-75th pctile): 410-560<br/>SAT verbal (25th-75th pctile): 380-480<br/>Admit rate: 81%<br/>Graduation rate: NA%<br/>First-year retention: 81%<br/>Median salary (6yrs after): $25,300<br/>Default rate: 12%",81,25300.0,560,480,19.0,Required,#66C2A5,TRUE,791,Baccalaureate Colleges,#7570B3,20719.0,747.0,747.0,21480.0
17398.0,1.0,2,14.899999999999999,349,NA,Welch College,36.134633,<a href='http://WWW.Welch.EDU' target='_blank'>Welch College</a>,-86.826158,20463,,Private non-profit,#7570B3,"<a href='http://WWW.Welch.EDU' target='_blank'>Welch College</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 349 (45% women)<br/>Total size: 349<br/>Tuition and fees: $17,398<br/>Avg net price: $20,463<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 86%<br/>Median salary (6yrs after): $24,400<br/>Default rate: 15%",86,24400.0,NA,NA,NA,NA,NA,NA,349,Baccalaureate Colleges,#7570B3,20463.0,349.0,349.0,17398.0
21500.0,1.0,2,5.3,1484,58.0,Freed-Hardeman University,35.440073,<a href='http://www.fhu.edu' target='_blank'>Freed-Hardeman University</a>,-88.639418,16754,,Private non-profit,#7570B3,"<a href='http://www.fhu.edu' target='_blank'>Freed-Hardeman University</a><br/>Master's Colleges, Private non-profit, <br/>Undergrad size: 1,484 (57% women)<br/>Total size: 2,100<br/>Tuition and fees: $21,500<br/>Avg net price: $16,754<br/>SAT math (25th-75th pctile): 480-580<br/>SAT verbal (25th-75th pctile): 500-585<br/>Admit rate: 92%<br/>Graduation rate: 58%<br/>First-year retention: 81%<br/>Median salary (6yrs after): $29,600<br/>Default rate: 5%",81,29600.0,580,585,8.0,Required,#66C2A5,TRUE,2100,Master's Colleges,#D95F02,16754.0,1484.0,1484.0,21500.0
15543.0,1.0,2,21.3,459,NA,Hiwassee College,35.557691,<a href='http://www.hiwassee.edu' target='_blank'>Hiwassee College</a>,-84.364631,10141,,Private non-profit,#7570B3,"<a href='http://www.hiwassee.edu' target='_blank'>Hiwassee College</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 459 (57% women)<br/>Total size: 459<br/>Tuition and fees: $15,543<br/>Avg net price: $10,141<br/>SAT math (25th-75th pctile): 360-565<br/>SAT verbal (25th-75th pctile): 360-565<br/>Admit rate: 59%<br/>Graduation rate: NA%<br/>First-year retention: 89%<br/>Median salary (6yrs after): $21,900<br/>Default rate: 21%",89,21900.0,565,565,41.0,Required,#66C2A5,TRUE,459,Baccalaureate Colleges,#7570B3,10141.0,459.0,459.0,15543.0
3933.0,1.0,1,NA,6616,NA,Jackson State Community College,35.645629,<a href='http://www.jscc.edu' target='_blank'>Jackson State Community College</a>,-88.782102,8987,,Public,#1B9E77,"<a href='http://www.jscc.edu' target='_blank'>Jackson State Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 6,616 (63% women)<br/>Total size: 6,616<br/>Tuition and fees: $3,933<br/>Avg net price: $8,987<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 51%<br/>Median salary (6yrs after): $21,900<br/>Default rate: NA%",51,21900.0,NA,NA,NA,NA,NA,NA,6616,Associate's Colleges,#E7298A,8987.0,6616.0,6616.0,3933.0
10590.0,1.0,2,6.1,176,NA,John A Gupton College,36.156603,<a href='http://www.guptoncollege.edu' target='_blank'>John A Gupton College</a>,-86.7948,12229,,Private non-profit,#7570B3,"<a href='http://www.guptoncollege.edu' target='_blank'>John A Gupton College</a><br/>Associate's Colleges, Private non-profit, <br/>Undergrad size: 176 (57% women)<br/>Total size: 176<br/>Tuition and fees: $10,590<br/>Avg net price: $12,229<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 77%<br/>Graduation rate: NA%<br/>First-year retention: 83%<br/>Median salary (6yrs after): $28,000<br/>Default rate: 6%",83,28e3,NA,NA,23.0,Required,#66C2A5,TRUE,176,Associate's Colleges,#E7298A,12229.0,176.0,176.0,10590.0
12650.0,1.0,2,7.6,982,56.0,Johnson University,35.937152,<a href='http://www.johnsonu.edu/Home.aspx' target='_blank'>Johnson University</a>,-83.750336,15458,,Private non-profit,#7570B3,"<a href='http://www.johnsonu.edu/Home.aspx' target='_blank'>Johnson University</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 982 (46% women)<br/>Total size: 1,299<br/>Tuition and fees: $12,650<br/>Avg net price: $15,458<br/>SAT math (25th-75th pctile): 450-590<br/>SAT verbal (25th-75th pctile): 440-610<br/>Admit rate: 58%<br/>Graduation rate: 56%<br/>First-year retention: 74%<br/>Median salary (6yrs after): $23,400<br/>Default rate: 8%",74,23400.0,590,610,42.0,Required,#66C2A5,TRUE,1299,Baccalaureate Colleges,#7570B3,15458.0,982.0,982.0,12650.0
26480.0,1.0,2,5.6000000000000005,3142,45.0,King University,36.585899,<a href='http://www.king.edu' target='_blank'>King University</a>,-82.156532,18504,,Private non-profit,#7570B3,"<a href='http://www.king.edu' target='_blank'>King University</a><br/>Master's Colleges, Private non-profit, <br/>Undergrad size: 3,142 (67% women)<br/>Total size: 3,721<br/>Tuition and fees: $26,480<br/>Avg net price: $18,504<br/>SAT math (25th-75th pctile): 410-550<br/>SAT verbal (25th-75th pctile): 425-550<br/>Admit rate: 44%<br/>Graduation rate: 45%<br/>First-year retention: 73%<br/>Median salary (6yrs after): $35,300<br/>Default rate: 6%",73,35300.0,550,550,56.0,Required,#66C2A5,TRUE,3721,Master's Colleges,#D95F02,18504.0,3142.0,3142.0,26480.0
19425.0,1.0,3,19.5,1091,NA,South College,35.96163,<a href='http://www.southcollegetn.edu' target='_blank'>South College</a>,-83.974783,26837,,Private for-profit,#D95F02,"<a href='http://www.southcollegetn.edu' target='_blank'>South College</a><br/>Master's Colleges, Private for-profit, <br/>Undergrad size: 1,091 (74% women)<br/>Total size: 1,656<br/>Tuition and fees: $19,425<br/>Avg net price: $26,837<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 65%<br/>Median salary (6yrs after): $23,300<br/>Default rate: 20%",65,23300.0,NA,NA,NA,NA,NA,NA,1656,Master's Colleges,#D95F02,26837.0,1091.0,1091.0,19425.0
9930.0,1.0,2,13.100000000000001,1381,24.0,Lane College,35.628197,<a href='http://www.lanecollege.edu' target='_blank'>Lane College</a>,-88.806832,11659,,Private non-profit,#7570B3,"<a href='http://www.lanecollege.edu' target='_blank'>Lane College</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 1,381 (49% women)<br/>Total size: 1,381<br/>Tuition and fees: $9,930<br/>Avg net price: $11,659<br/>SAT math (25th-75th pctile): 323-398<br/>SAT verbal (25th-75th pctile): 323-378<br/>Admit rate: 55%<br/>Graduation rate: 24%<br/>First-year retention: 53%<br/>Median salary (6yrs after): $17,800<br/>Default rate: 13%",53,17800.0,398,378,45.0,Required,#66C2A5,TRUE,1381,Baccalaureate Colleges,#7570B3,11659.0,1381.0,1381.0,9930.0
10680.0,1.0,2,20.7,1192,NA,Le Moyne-Owen College,35.118641,<a href='http://www.loc.edu' target='_blank'>Le Moyne-Owen College</a>,-90.034101,9114,,Private non-profit,#7570B3,"<a href='http://www.loc.edu' target='_blank'>Le Moyne-Owen College</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 1,192 (63% women)<br/>Total size: 1,192<br/>Tuition and fees: $10,680<br/>Avg net price: $9,114<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 100%<br/>Graduation rate: NA%<br/>First-year retention: 43%<br/>Median salary (6yrs after): $20,500<br/>Default rate: 21%",43,20500.0,NA,NA,0.0,Required,#66C2A5,TRUE,1192,Baccalaureate Colleges,#7570B3,9114.0,1192.0,1192.0,10680.0
15e3,1.0,2,8.200000000000001,5177,52.0,Lee University,35.166166,<a href='http://www.leeuniversity.edu' target='_blank'>Lee University</a>,-84.870018,18139,,Private non-profit,#7570B3,"<a href='http://www.leeuniversity.edu' target='_blank'>Lee University</a><br/>Master's Colleges, Private non-profit, <br/>Undergrad size: 5,177 (58% women)<br/>Total size: 5,679<br/>Tuition and fees: $15,000<br/>Avg net price: $18,139<br/>SAT math (25th-75th pctile): 440-570<br/>SAT verbal (25th-75th pctile): 460-610<br/>Admit rate: 85%<br/>Graduation rate: 52%<br/>First-year retention: 79%<br/>Median salary (6yrs after): $25,200<br/>Default rate: 8%",79,25200.0,570,610,15.0,Required,#66C2A5,TRUE,5679,Master's Colleges,#D95F02,18139.0,5177.0,5177.0,15e3
20546.0,1.0,2,3.5999999999999996,1760,44.0,Lincoln Memorial University,36.581284,<a href='http://www.lmunet.edu' target='_blank'>Lincoln Memorial University</a>,-83.658818,15791,,Private non-profit,#7570B3,"<a href='http://www.lmunet.edu' target='_blank'>Lincoln Memorial University</a><br/>Master's Colleges, Private non-profit, <br/>Undergrad size: 1,760 (70% women)<br/>Total size: 4,169<br/>Tuition and fees: $20,546<br/>Avg net price: $15,791<br/>SAT math (25th-75th pctile): 500-540<br/>SAT verbal (25th-75th pctile): 480-500<br/>Admit rate: 74%<br/>Graduation rate: 44%<br/>First-year retention: 65%<br/>Median salary (6yrs after): $31,200<br/>Default rate: 4%",65,31200.0,540,500,26.0,Required,#66C2A5,TRUE,4169,Master's Colleges,#D95F02,15791.0,1760.0,1760.0,20546.0
23200.0,1.0,2,15.1,1200,38.0,Martin Methodist College,35.200662,<a href='http://www.martinmethodist.edu' target='_blank'>Martin Methodist College</a>,-87.035085,23560,,Private non-profit,#7570B3,"<a href='http://www.martinmethodist.edu' target='_blank'>Martin Methodist College</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 1,200 (62% women)<br/>Total size: 1,200<br/>Tuition and fees: $23,200<br/>Avg net price: $23,560<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: 38%<br/>First-year retention: 58%<br/>Median salary (6yrs after): $25,200<br/>Default rate: 15%",58,25200.0,NA,NA,NA,NA,NA,NA,1200,Baccalaureate Colleges,#7570B3,23560.0,1200.0,1200.0,23200.0
32866.0,1.0,2,6.7,1259,53.0,Maryville College,35.751969,<a href='http://www.maryvillecollege.edu' target='_blank'>Maryville College</a>,-83.963853,16860,,Private non-profit,#7570B3,"<a href='http://www.maryvillecollege.edu' target='_blank'>Maryville College</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 1,259 (54% women)<br/>Total size: 1,259<br/>Tuition and fees: $32,866<br/>Avg net price: $16,860<br/>SAT math (25th-75th pctile): 440-540<br/>SAT verbal (25th-75th pctile): 440-560<br/>Admit rate: 67%<br/>Graduation rate: 53%<br/>First-year retention: 70%<br/>Median salary (6yrs after): $28,300<br/>Default rate: 7%",70,28300.0,540,560,33.0,Required,#66C2A5,TRUE,1259,Baccalaureate Colleges,#7570B3,16860.0,1259.0,1259.0,32866.0
NA,1.0,2,4.5,NA,NA,Meharry Medical College,36.166708,<a href='http://www.mmc.edu' target='_blank'>Meharry Medical College</a>,-86.807315,NA,,Private non-profit,#7570B3,"<a href='http://www.mmc.edu' target='_blank'>Meharry Medical College</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: NA (NA% women)<br/>Total size: 810<br/>Tuition and fees: $NA<br/>Avg net price: $NA<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: NA%<br/>Median salary (6yrs after): $59,900<br/>Default rate: 4%",NA,59900.0,NA,NA,NA,NA,NA,NA,810,Baccalaureate Colleges,#7570B3,NA,NA,NA,NA
30250.0,1.0,2,11.1,393,NA,Memphis College of Art,35.145874,<a href='http://www.mca.edu' target='_blank'>Memphis College of Art</a>,-89.993707,20714,,Private non-profit,#7570B3,"<a href='http://www.mca.edu' target='_blank'>Memphis College of Art</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 393 (64% women)<br/>Total size: 467<br/>Tuition and fees: $30,250<br/>Avg net price: $20,714<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 72%<br/>Median salary (6yrs after): $18,100<br/>Default rate: 11%",72,18100.0,NA,NA,NA,NA,NA,NA,467,Baccalaureate Colleges,#7570B3,20714.0,393.0,393.0,30250.0
